Sensor Name,Sensor Type,Timestamp,Temperature ( C ),Humidity ( RH ),Dew Point ( C ),Heat Index ( C ),Feels Like ( C ),Wind Chill ( C ),Barometric Pressure ( HPA ),Accumulated Rain ( MM ),Wind Speed ( KPH ),Wind Average ( KPH ),Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 04:50,9.1,83.0,6,8,8.3,9,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 04:55,9.0,83.0,6,8,8.1,9,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 05:00,8.9,83.0,6,8,8.0,9,1037,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 05:05,9.1,83.0,6,8,8.3,9,1038,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 05:10,9.1,83.0,6,8,8.3,9,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 05:15,9.0,83.0,6,8,8.1,9,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 05:20,8.9,83.0,6,8,8.0,9,1038,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 05:25,8.7,83.0,6,8,7.7,9,1038,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 05:30,8.6,83.0,6,8,7.7,9,1038,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 05:35,8.6,83.0,6,8,7.7,9,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 05:40,8.7,83.0,6,8,7.7,9,1038,0,0,1,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 05:45,8.7,81.0,6,8,7.7,9,1038,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 05:50,8.7,81.0,6,8,7.7,9,1038,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 05:55,8.7,81.0,6,8,7.7,9,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 06:00,8.7,81.0,6,8,7.7,9,1038,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 06:05,8.7,81.0,6,8,7.7,9,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 06:10,8.5,81.0,5,8,7.5,8,1038,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 06:15,8.5,83.0,6,8,7.5,8,1038,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 06:20,8.6,83.0,6,8,7.7,9,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 06:25,8.7,83.0,6,8,7.5,9,1038,0,2,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 06:30,8.7,83.0,6,8,7.5,9,1038,0,2,2,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 06:35,8.9,81.0,6,8,7.9,9,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 06:40,9.1,80.0,6,8,8.2,9,1039,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 06:45,9.2,80.0,6,8,8.2,9,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 06:50,9.2,79.0,6,8,8.3,9,1039,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 06:55,9.4,79.0,6,9,8.5,9,1039,0,0,0,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 07:00,9.6,79.0,6,9,8.7,10,1039,0,0,0,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 07:05,9.8,79.0,6,9,8.9,10,1039,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 07:10,10.0,79.0,7,9,9.2,10,1039,0,0,0,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 07:15,10.1,79.0,7,9,9.3,10,1039,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 07:20,10.3,79.0,7,9,9.5,10,1039,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 07:25,10.5,78.0,7,10,9.8,11,1040,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 07:30,10.7,78.0,7,10,10.0,11,1039,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 07:35,11.0,76.0,7,10,10.3,11,1040,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 07:40,11.2,75.0,7,10,10.5,11,1039,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 07:45,11.1,75.0,7,10,10.3,11,1039,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 07:50,11.4,75.0,7,11,10.7,11,1040,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 07:55,11.9,71.0,7,11,11.1,12,1040,0,0,0,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 08:00,12.2,70.0,7,11,11.5,12,1040,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 08:05,12.7,68.0,7,12,12.0,13,1039,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 08:10,12.9,65.0,7,12,12.1,13,1039,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 08:15,13.2,63.0,6,12,12.3,13,1039,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 08:20,13.3,65.0,7,12,12.5,13,1040,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 08:25,13.3,65.0,7,12,12.3,13,1040,0,2,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 08:30,13.6,65.0,7,13,12.9,14,1040,0,0,1,338,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 08:35,14.1,65.0,8,13,13.2,14,1040,0,2,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 08:40,14.3,65.0,8,13,13.8,14,1039,0,0,1,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 08:45,14.6,61.0,7,14,13.9,15,1040,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 08:50,15.0,61.0,8,14,14.4,15,1039,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 08:55,15.2,58.0,7,14,14.5,15,1039,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 09:00,15.6,56.0,7,15,14.8,16,1039,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 09:05,15.7,58.0,7,15,15.1,16,1040,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 09:10,16.2,55.0,7,15,15.5,16,1040,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 09:15,16.1,54.0,7,15,15.4,16,1039,0,0,0,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 09:20,16.6,54.0,7,16,16.0,17,1039,0,0,0,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 09:25,16.7,50.0,6,16,15.9,17,1039,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 09:30,17.1,50.0,7,16,16.3,17,1039,0,0,0,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 09:35,17.2,49.0,6,16,16.1,17,1040,0,2,0,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 09:40,17.3,48.0,6,16,16.1,17,1039,0,2,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 09:45,17.2,46.0,5,16,16.2,17,1039,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 09:50,18.0,45.0,6,17,17.1,18,1039,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 09:55,18.3,45.0,6,17,17.4,18,1039,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 10:00,18.2,44.0,6,17,17.3,18,1039,0,0,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 10:05,18.3,44.0,6,17,16.7,18,1039,0,3,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 10:10,18.2,45.0,6,17,16.7,18,1039,0,3,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 10:15,18.8,45.0,7,18,17.4,19,1039,0,3,1,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 10:20,18.8,41.0,5,18,17.7,19,1039,0,0,3,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 10:25,19.2,43.0,6,18,17.1,19,1039,0,6,2,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 10:30,19.4,43.0,6,19,18.3,19,1039,0,2,3,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 10:35,19.5,40.0,6,19,18.5,19,1039,0,0,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 10:40,20.1,39.0,6,19,19.1,20,1039,0,0,1,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 10:45,20.0,40.0,6,19,19.1,20,1039,0,0,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 10:50,20.0,40.0,6,19,18.5,20,1039,0,3,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 10:55,20.1,40.0,6,19,19.1,20,1038,0,0,2,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 11:00,20.3,40.0,6,19,19.5,20,1038,0,0,0,0,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 11:05,20.8,41.0,7,20,20.1,21,1038,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 11:10,20.6,41.0,7,20,19.5,21,1038,0,2,1,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 11:15,20.9,40.0,7,20,19.5,21,1038,0,3,2,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 11:20,21.0,40.0,7,20,20.0,21,1038,0,2,3,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 11:25,21.3,35.0,5,20,20.2,21,1038,0,0,2,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 11:30,21.7,35.0,6,21,20.7,22,1038,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 11:35,21.3,39.0,7,20,20.5,21,1038,0,0,1,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 11:40,21.3,39.0,7,20,20.5,21,1038,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 11:45,21.7,39.0,7,21,20.7,22,1037,0,2,2,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 11:50,21.6,37.0,6,21,19.8,22,1037,0,5,3,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 11:55,22.1,35.0,6,21,20.6,22,1037,0,3,3,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 12:00,22.1,35.0,6,21,21.2,22,1037,0,0,1,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 12:05,21.9,35.0,6,21,20.9,22,1037,0,0,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 12:10,22.8,35.0,7,22,22.0,23,1037,0,0,0,315,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 12:15,23.3,31.0,5,22,21.9,23,1037,0,2,1,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 12:20,23.2,31.0,5,22,22.1,23,1037,0,0,1,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 12:25,23.1,30.0,5,22,21.2,23,1037,0,3,1,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 12:30,22.8,30.0,4,22,21.6,23,1037,0,0,2,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 12:35,22.7,31.0,5,22,21.5,23,1037,0,0,1,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 12:40,23.8,30.0,5,23,22.4,24,1037,0,2,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 12:45,23.9,30.0,5,23,22.3,24,1037,0,3,1,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 12:50,23.7,30.0,5,23,22.6,24,1037,0,0,2,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 12:55,24.4,30.0,6,24,23.2,24,1036,0,2,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 13:00,24.7,27.0,4,24,23.1,25,1036,0,2,3,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 13:05,23.8,30.0,5,23,22.4,24,1036,0,2,0,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 13:10,23.9,30.0,5,23,22.5,24,1036,0,2,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 13:15,24.2,30.0,5,23,22.8,24,1036,0,2,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 13:20,24.2,27.0,4,23,22.9,24,1036,0,0,2,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 13:25,24.2,30.0,6,23,22.9,24,1036,0,2,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 13:30,23.9,45.0,11,24,23.7,24,1036,0,3,2,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 13:35,22.7,50.0,12,22,22.6,23,1036,0,3,3,315,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 13:40,22.5,50.0,12,22,22.0,23,1036,0,5,3,23,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 13:45,23.2,48.0,12,23,23.4,23,1036,0,2,3,0,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 13:50,21.7,50.0,11,21,21.7,22,1036,0,2,3,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 13:55,22.1,49.0,11,22,21.8,22,1036,0,3,2,0,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 14:00,21.7,51.0,11,21,22.1,22,1035,0,0,2,0,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 14:05,22.1,53.0,12,22,22.4,22,1035,0,2,3,23,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 14:10,22.2,53.0,12,22,22.2,22,1035,0,3,4,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 14:15,23.3,50.0,12,23,23.1,23,1035,0,5,3,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 14:20,23.1,50.0,12,23,23.1,23,1035,0,3,7,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 14:25,22.7,51.0,12,22,22.7,23,1035,0,3,4,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 14:30,22.1,54.0,12,22,22.2,22,1035,0,3,4,338,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 14:35,21.7,54.0,12,21,21.7,22,1035,0,3,3,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 14:40,21.3,56.0,12,21,21.9,21,1035,0,0,3,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 14:45,21.7,59.0,13,21,22.5,22,1035,0,2,3,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 14:50,20.5,63.0,13,20,20.9,21,1035,0,3,3,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 14:55,19.5,66.0,13,19,20.4,19,1035,0,0,3,338,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 15:00,19.2,68.0,13,19,18.9,19,1035,0,6,4,0,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 15:05,18.8,70.0,13,19,19.5,19,1035,0,2,3,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 15:10,18.3,71.0,13,18,18.3,18,1034,0,5,2,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 15:15,18.3,74.0,14,18,19.1,18,1034,0,2,3,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 15:20,18.2,71.0,13,18,19.1,18,1035,0,0,1,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 15:25,18.3,70.0,13,18,18.5,18,1034,0,3,1,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 15:30,18.3,71.0,13,18,18.9,18,1034,0,2,2,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 15:35,18.3,73.0,13,18,19.3,18,1035,0,0,1,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 15:40,18.3,70.0,13,18,19.1,18,1034,0,0,0,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 15:45,18.3,70.0,13,18,19.1,18,1034,0,0,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 15:50,18.3,71.0,13,18,19.2,18,1034,0,0,0,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 15:55,18.3,74.0,14,18,19.4,18,1034,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 16:00,18.3,71.0,13,18,18.9,18,1034,0,2,1,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 16:05,18.3,71.0,13,18,18.6,18,1034,0,3,2,23,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 16:10,18.4,70.0,13,18,19.0,18,1034,0,2,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 16:15,18.7,69.0,13,18,19.6,19,1034,0,0,2,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 16:20,18.8,69.0,13,19,19.4,19,1034,0,2,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 16:25,18.4,70.0,13,18,18.4,18,1034,0,5,3,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 16:30,18.7,70.0,13,18,19.6,19,1034,0,0,3,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 16:35,18.8,69.0,13,19,19.7,19,1034,0,0,2,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 16:40,18.8,69.0,13,19,19.8,19,1034,0,0,1,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 16:45,18.9,69.0,13,19,19.3,19,1034,0,3,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 16:50,18.1,76.0,14,18,18.7,18,1034,0,3,4,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 16:55,18.3,75.0,14,18,18.5,18,1034,0,5,3,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 17:00,17.6,80.0,14,17,17.3,18,1035,1,8,5,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 17:05,17.2,83.0,14,17,17.7,17,1035,1,5,6,338,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 17:10,16.4,88.0,14,16,17.2,16,1035,2,3,5,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 17:15,15.7,91.0,14,16,16.7,16,1035,3,2,3,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 17:20,15.6,95.0,15,16,16.5,16,1035,5,2,3,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 17:25,15.2,98.0,15,15,15.6,15,1035,7,3,2,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 17:30,15.1,98.0,15,15,16.2,15,1035,7,0,2,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 17:35,15.1,98.0,15,15,16.2,15,1035,7,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 17:40,15.1,96.0,14,15,16.2,15,1035,7,0,0,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 17:45,15.4,93.0,14,15,16.6,15,1035,7,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 17:50,15.4,95.0,15,15,16.6,15,1035,7,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 17:55,15.2,95.0,14,15,16.3,15,1035,7,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 18:00,15.2,96.0,15,15,16.3,15,1035,7,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 18:05,15.2,96.0,15,15,16.3,15,1035,7,0,0,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 18:10,15.2,95.0,14,15,16.3,15,1035,7,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 18:15,15.2,93.0,14,15,16.3,15,1035,7,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 18:20,15.4,96.0,15,15,16.6,15,1035,7,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 18:25,15.4,95.0,15,15,16.6,15,1035,7,0,0,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 18:30,15.4,96.0,15,15,16.6,15,1035,7,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 18:35,15.4,96.0,15,15,16.6,15,1035,7,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 18:40,15.4,96.0,15,15,16.6,15,1035,7,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 18:45,15.5,96.0,15,16,16.7,16,1035,7,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 18:50,15.4,96.0,15,15,16.6,15,1036,7,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 18:55,15.2,95.0,14,15,16.0,15,1036,7,2,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 19:00,15.4,85.0,13,15,16.0,15,1036,7,2,1,0,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 19:05,15.5,83.0,13,15,16.3,16,1036,7,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 19:10,15.5,83.0,13,15,16.3,16,1036,7,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 19:15,15.4,83.0,13,15,16.2,15,1036,7,0,0,0,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 19:20,15.2,86.0,13,15,16.0,15,1036,7,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 19:25,15.2,83.0,12,15,15.9,15,1036,7,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 19:30,15.2,83.0,12,15,16.0,15,1036,7,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 19:35,15.1,83.0,12,15,15.8,15,1036,7,0,1,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 19:40,15.2,85.0,13,15,15.7,15,1036,7,2,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 19:45,15.1,86.0,13,15,16.0,15,1037,7,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 19:50,15.1,85.0,13,15,15.9,15,1037,7,0,0,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 19:55,15.1,85.0,13,15,15.9,15,1037,7,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 20:00,15.2,88.0,13,15,16.2,15,1037,7,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 20:05,15.2,86.0,13,15,16.0,15,1037,7,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 20:10,15.2,86.0,13,15,16.0,15,1037,7,0,0,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 20:15,15.2,88.0,13,15,16.2,15,1037,7,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 20:20,15.2,86.0,13,15,16.1,15,1037,7,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/17/03 20:25,15.2,85.0,13,15,16.0,15,1037,7,0,0,270,,,,,,,,,
